Time,Arm_Angle,Error,MotorCmd,Headroom,K_P,Motor_Speed(PWM),Desired_Angle
2.769574404,-8,8,145,336,10,65,0
2.789545774,-8,8,145,336,10,65,0
2.810464144,-8,8,147,336,10,65,0
2.831466913,-8,8,147,336,10,65,0
2.851365328,-8,8,150,336,10,65,0
2.871302366,-8,8,150,336,10,65,0
2.894241571,-8,8,152,336,10,65,0
2.916184425,-8,8,152,336,10,65,0
2.94015193,-8,8,153,336,10,65,0
2.958070993,-9,9,155,336,10,65,0
2.9780159,-9,9,155,336,10,65,0
2.99896121,-9,9,159,336,10,65,0
3.01894784,-9,9,158,336,10,65,0
3.039850473,-9,9,158,336,10,65,0
3.05979681,-9,9,155,336,10,65,0
3.081798077,-9,9,161,336,10,65,0
3.104678392,-9,9,162,336,10,65,0
3.126617908,-9,9,163,336,10,65,0
3.145600557,-9,9,158,336,10,65,0
3.166533947,-10,10,165,336,10,65,0
3.187455654,-10,10,165,336,10,65,0
3.208401918,-10,10,165,336,10,65,0
3.228347778,-10,10,165,336,10,65,0
3.248348713,-10,10,165,336,10,65,0
3.27028656,-10,10,165,336,10,65,0
3.293173552,-10,10,165,336,10,65,0
3.3161273,-10,10,165,336,10,65,0
3.33507061,-9,9,163,336,10,65,0
3.355042934,-9,9,164,336,10,65,0
3.376981497,-9,9,164,336,10,65,0
3.395899057,-9,9,162,336,10,65,0
3.416853428,-9,9,164,336,10,65,0
3.436789989,-10,10,165,336,10,65,0
3.458728552,-10,10,165,336,10,65,0
3.48172307,-10,10,165,336,10,65,0
3.503667116,-9,9,164,336,10,65,0
3.522608042,-10,10,165,336,10,65,0
3.543502808,-10,10,165,336,10,65,0
3.632264853,-9,9,162,336,10,65,0
3.64424634,-10,10,165,336,10,65,0
3.655203581,-9,9,164,336,10,65,0
3.67615819,-9,9,164,336,10,65,0
3.687150717,-9,9,161,336,10,65,0
3.709074497,-10,10,165,336,10,65,0
3.720032454,-10,10,165,336,10,65,0
3.731003284,-10,10,165,336,10,65,0
3.752038956,-10,10,165,336,10,65,0
3.762915134,-9,9,164,336,10,65,0
3.784874916,-10,10,165,336,10,65,0
3.796825171,-10,10,165,336,10,65,0
3.817774773,-10,10,170,336,10,65,0
3.83480072,-10,10,165,336,10,65,0
3.854705095,-10,10,165,336,10,65,0
3.879603148,-10,10,165,336,10,65,0
3.900552273,-10,10,165,336,10,65,0
3.920495749,-10,10,165,336,10,65,0
3.942436218,-10,10,165,336,10,65,0
3.96138525,-10,10,165,336,10,65,0
3.981329441,-10,10,170,336,10,65,0
4.004270792,-10,10,165,336,10,65,0
4.02225399,-10,10,165,336,10,65,0
4.043167353,-10,10,165,336,10,65,0
4.068100452,-10,10,170,336,10,65,0
4.088078976,-10,10,165,336,10,65,0
4.108989477,-9,9,164,336,10,65,0
4.129933596,-9,9,160,336,10,65,0
4.149881601,-10,10,169,336,10,65,0
4.1698277,-10,10,165,336,10,65,0
4.192765236,-10,10,165,336,10,65,0
4.210718632,-10,10,165,336,10,65,0
4.231673002,-10,10,166,336,10,65,0
4.255629063,-10,10,165,336,10,65,0
4.276542425,-10,10,165,336,10,65,0
4.298540354,-10,10,165,336,10,65,0
4.317437887,-9,9,164,336,10,65,0
4.338376999,-10,10,165,336,10,65,0
4.358321667,-10,10,165,336,10,65,0
4.380274296,-10,10,165,336,10,65,0
4.399270296,-10,10,165,336,10,65,0
4.420238972,-10,10,165,336,10,65,0
4.444092751,-10,10,165,336,10,65,0
4.465111732,-9,9,164,336,10,65,0
4.487032652,-10,10,165,336,10,65,0
4.505959272,-9,9,164,336,10,65,0
4.526872873,-10,10,165,336,10,65,0
4.547818422,-9,9,159,336,10,65,0
4.567763329,-9,9,164,336,10,65,0
4.587707996,-10,10,165,336,10,65,0
4.60866642,-10,10,165,336,10,65,0
4.632605076,-10,10,165,336,10,65,0
4.71736002,-9,9,164,336,10,65,0
4.739332914,-10,10,165,336,10,65,0
4.750274181,-9,9,164,336,10,65,0
4.761243582,-9,9,161,336,10,65,0
4.782244444,-10,10,165,336,10,65,0
4.794191837,-10,10,165,336,10,65,0
4.816151381,-10,10,165,336,10,65,0
4.827067137,-10,10,166,336,10,65,0
4.848080158,-10,10,165,336,10,65,0
4.858983994,-10,10,165,336,10,65,0
4.879925489,-10,10,165,336,10,65,0
4.890897751,-9,9,164,336,10,65,0
4.902902842,-9,9,164,336,10,65,0
4.925804615,-10,10,165,336,10,65,0
4.943754911,-9,9,164,336,10,65,0
4.964701891,-9,9,163,336,10,65,0
4.986639977,-9,9,164,336,10,65,0
5.009581089,-10,10,165,336,10,65,0
5.030523062,-10,10,165,336,10,65,0
5.052550316,-10,10,165,336,10,65,0
5.071413755,-10,10,165,336,10,65,0
5.091392756,-10,10,165,336,10,65,0
5.113302946,-10,10,165,336,10,65,0
5.132261753,-10,10,165,336,10,65,0
5.153208256,-10,10,165,336,10,65,0
5.174173355,-10,10,165,336,10,65,0
5.198129654,-10,10,165,336,10,65,0
5.220016479,-10,10,165,336,10,65,0
5.238998413,-10,10,165,336,10,65,0
5.25991106,-10,10,165,336,10,65,0
5.279870272,-9,9,163,336,10,65,0
5.302878618,-10,10,165,336,10,65,0
5.320765257,-10,10,165,336,10,65,0
5.341725111,-10,10,165,336,10,65,0
5.363632679,-9,9,164,336,10,65,0
5.382580519,-10,10,168,336,10,65,0
5.407514572,-10,10,165,336,10,65,0
5.427462339,-10,10,165,336,10,65,0
5.448404789,-9,9,158,336,10,65,0
5.470389605,-10,10,165,336,10,65,0
5.489295244,-10,10,165,336,10,65,0
5.509242535,-10,10,165,336,10,65,0
5.530188322,-9,9,161,336,10,65,0
5.553150892,-10,10,165,336,10,65,0
5.571078062,-10,10,165,336,10,65,0
5.59501195,-9,9,164,336,10,65,0
5.615957737,-9,9,161,336,10,65,0
5.636900902,-9,9,164,336,10,65,0
5.658860683,-10,10,165,336,10,65,0
5.677791119,-9,9,163,336,10,65,0
5.697738171,-9,9,158,336,10,65,0
5.718706608,-9,9,164,336,10,65,0
5.803453684,-10,10,165,336,10,65,0
5.814426661,-9,9,163,336,10,65,0
5.825395584,-10,10,170,336,10,65,0
5.847337723,-9,9,163,336,10,65,0
5.857342958,-9,9,164,336,10,65,0
5.878287077,-10,10,165,336,10,65,0
5.889257669,-9,9,159,336,10,65,0
5.911168337,-9,9,164,336,10,65,0
5.921180725,-10,10,165,336,10,65,0
5.943101645,-10,10,165,336,10,65,0
5.953143597,-10,10,170,336,10,65,0
5.972038507,-10,10,165,336,10,65,0
5.992948532,-10,10,165,336,10,65,0
6.012897491,-9,9,164,336,10,65,0
6.035886288,-10,10,165,336,10,65,0
6.054782867,-10,10,165,336,10,65,0
6.074728251,-9,9,164,336,10,65,0
6.096670151,-9,9,163,336,10,65,0
6.115627766,-9,9,162,336,10,65,0
6.136568308,-10,10,165,336,10,65,0
6.160501242,-10,10,165,336,10,65,0
6.181443214,-10,10,165,336,10,65,0
6.201390982,-9,9,164,336,10,65,0
6.2223351,-10,10,165,336,10,65,0
6.242279768,-9,9,164,336,10,65,0
6.263223648,-9,9,164,336,10,65,0
6.285168648,-10,10,166,336,10,65,0
6.304152727,-10,10,165,336,10,65,0
6.325061321,-10,10,165,336,10,65,0
6.349052668,-9,9,164,336,10,65,0
6.369949579,-10,10,165,336,10,65,0
6.389887094,-10,10,165,336,10,65,0
6.410828829,-9,9,164,336,10,65,0
6.431786537,-9,9,158,336,10,65,0
6.451721907,-9,9,164,336,10,65,0
6.474657774,-9,9,164,336,10,65,0
6.492614031,-9,9,164,336,10,65,0
6.51355648,-9,9,164,336,10,65,0
6.537545204,-10,10,170,336,10,65,0
6.558434486,-9,9,164,336,10,65,0
6.580374956,-9,9,163,336,10,65,0
6.599407673,-9,9,160,336,10,65,0
6.619351864,-9,9,164,336,10,65,0
6.641247988,-10,10,165,336,10,65,0
6.660165787,-9,9,164,336,10,65,0
6.681105614,-9,9,160,336,10,65,0
6.702051878,-9,9,164,336,10,65,0
6.725985765,-10,10,165,336,10,65,0
6.746931553,-10,10,165,336,10,65,0
6.767879725,-9,9,160,336,10,65,0
6.787821054,-10,10,165,336,10,65,0
6.807800055,-9,9,164,336,10,65,0
6.896533966,-9,9,163,336,10,65,0
6.907500029,-9,9,160,336,10,65,0
6.91753912,-9,9,164,336,10,65,0
6.939446926,-9,9,163,336,10,65,0
6.950404406,-9,9,163,336,10,65,0
6.971378803,-9,9,162,336,10,65,0
6.982299805,-9,9,164,336,10,65,0
7.003323317,-9,9,163,336,10,65,0
7.015244722,-9,9,163,336,10,65,0
7.036269903,-9,9,163,336,10,65,0
7.04812479,-9,9,164,336,10,65,0
7.058129311,-10,10,165,336,10,65,0
7.08007431,-9,9,164,336,10,65,0
7.103065252,-10,10,170,336,10,65,0
7.122956276,-9,9,164,336,10,65,0
7.144866705,-10,10,165,336,10,65,0
7.163814545,-9,9,164,336,10,65,0
7.184762955,-9,9,162,336,10,65,0
7.207696199,-10,10,165,336,10,65,0
7.225681305,-9,9,164,336,10,65,0
7.246663094,-9,9,164,336,10,65,0
7.267655849,-9,9,164,336,10,65,0
7.287554264,-10,10,165,336,10,65,0
7.311522722,-9,9,163,336,10,65,0
7.332490444,-9,9,163,336,10,65,0
7.353382111,-10,10,165,336,10,65,0
7.373324633,-9,9,163,336,10,65,0
7.394284725,-9,9,164,336,10,65,0
7.414214373,-10,10,165,336,10,65,0
7.435165405,-10,10,170,336,10,65,0
7.457134485,-10,10,165,336,10,65,0
7.476090193,-10,10,165,336,10,65,0
7.500106096,-9,9,160,336,10,65,0
7.520996571,-10,10,165,336,10,65,0
7.540947199,-10,10,165,336,10,65,0
7.561862707,-10,10,165,336,10,65,0
7.583855867,-9,9,159,336,10,65,0
7.603825808,-10,10,165,336,10,65,0
7.622730017,-10,10,165,336,10,65,0
7.644641399,-9,9,163,336,10,65,0
7.66458559,-9,9,163,336,10,65,0
7.688574791,-9,9,164,336,10,65,0
7.709465504,-9,9,164,336,10,65,0
7.729413271,-9,9,164,336,10,65,0
7.750415564,-9,9,158,336,10,65,0
7.770313978,-9,9,164,336,10,65,0
7.791279316,-9,9,163,336,10,65,0
7.811193943,-9,9,163,336,10,65,0
7.833134413,-9,9,157,336,10,65,0
7.852116585,-10,10,165,336,10,65,0
7.877019167,-10,10,165,336,10,65,0
7.897961617,-10,10,165,336,10,65,0
7.978780985,-10,10,165,336,10,65,0
7.989717245,-10,10,165,336,10,65,0
7.999743938,-9,9,164,336,10,65,0
8.010662794,-10,10,165,336,10,65,0
8.032601833,-10,10,165,336,10,65,0
8.044570446,-9,9,164,336,10,65,0
8.066624403,-9,9,164,336,10,65,0
8.0774827,-9,9,164,336,10,65,0
8.09842658,-9,9,161,336,10,65,0
8.108437538,-9,9,164,336,10,65,0
8.130340576,-9,9,164,336,10,65,0
8.147326708,-9,9,163,336,10,65,0
8.168251753,-9,9,164,336,10,65,0
8.190178394,-9,9,164,336,10,65,0
8.209145546,-10,10,165,336,10,65,0
8.229108572,-9,9,164,336,10,65,0
8.254011393,-9,9,164,336,10,65,0
8.273956299,-9,9,164,336,10,65,0
8.294900179,-10,10,165,336,10,65,0
8.315843821,-9,9,164,336,10,65,0
8.335799217,-9,9,164,336,10,65,0
8.356735706,-10,10,165,336,10,65,0
8.377676725,-9,9,164,336,10,65,0
8.397624254,-9,9,163,336,10,65,0
8.417629242,-10,10,165,336,10,65,0
8.442536592,-10,10,165,336,10,65,0
8.462449551,-10,10,165,336,10,65,0
8.483449459,-10,10,165,336,10,65,0
8.50539279,-10,10,168,336,10,65,0
8.524318695,-9,9,163,336,10,65,0
8.544231653,-9,9,164,336,10,65,0
8.567225218,-9,9,158,336,10,65,0
8.586122036,-10,10,168,336,10,65,0
8.60610199,-9,9,163,336,10,65,0
8.630999804,-10,10,165,336,10,65,0
8.65100193,-9,9,164,336,10,65,0
8.67292428,-10,10,170,336,10,65,0
8.691836357,-9,9,164,336,10,65,0
8.712780476,-10,10,165,336,10,65,0
8.732730627,-10,10,165,336,10,65,0
8.755666018,-10,10,165,336,10,65,0
8.773617744,-9,9,164,336,10,65,0
8.794561863,-10,10,165,336,10,65,0
8.819498301,-9,9,159,336,10,65,0
8.839449406,-9,9,163,336,10,65,0
8.8613832,-9,9,162,336,10,65,0
8.8803339,-10,10,165,336,10,65,0
8.901353598,-9,9,160,336,10,65,0
8.923272371,-10,10,165,336,10,65,0
8.942169189,-9,9,164,336,10,65,0
8.962113142,-10,10,165,336,10,65,0
8.983057261,-9,9,157,336,10,65,0
9.07481122,-9,9,164,336,10,65,0
9.097752571,-10,10,165,336,10,65,0
9.108720541,-9,9,164,336,10,65,0
9.130662441,-10,10,165,336,10,65,0
9.141634226,-9,9,164,336,10,65,0
9.152605295,-10,10,165,336,10,65,0
9.175542593,-10,10,165,336,10,65,0
9.187511683,-9,9,162,336,10,65,0
9.19848156,-10,10,165,336,10,65,0
9.220447779,-9,9,164,336,10,65,0
9.232418776,-10,10,165,336,10,65,0
9.255334854,-9,9,164,336,10,65,0
9.266301632,-10,10,165,336,10,65,0
9.278268099,-10,10,165,336,10,65,0
9.300222397,-10,10,165,336,10,65,0
9.319158554,-9,9,161,336,10,65,0
9.340106487,-9,9,163,336,10,65,0
9.362043381,-9,9,163,336,10,65,0
9.379996777,-9,9,164,336,10,65,0
9.404929161,-9,9,164,336,10,65,0
9.426896095,-9,9,164,336,10,65,0
9.445852041,-9,9,164,336,10,65,0
9.466763496,-9,9,164,336,10,65,0
9.488754988,-10,10,165,336,10,65,0
9.507654428,-10,10,165,336,10,65,0
9.527621269,-10,10,165,336,10,65,0
9.550537825,-9,9,160,336,10,65,0
9.569506645,-10,10,165,336,10,65,0
9.593423605,-9,9,164,336,10,65,0
9.613370419,-9,9,164,336,10,65,0
9.634316444,-9,9,162,336,10,65,0
9.655258656,-9,9,164,336,10,65,0
9.676363707,-9,9,164,336,10,65,0
9.695288897,-10,10,165,336,10,65,0
9.716263533,-10,10,165,336,10,65,0
9.738178492,-9,9,163,336,10,65,0
9.757153988,-9,9,164,336,10,65,0
9.782056332,-9,9,164,336,10,65,0
9.802002907,-9,9,164,336,10,65,0
9.822944164,-9,9,164,336,10,65,0
9.842925787,-9,9,164,336,10,65,0
9.864866495,-9,9,164,336,10,65,0
9.88378334,-9,9,164,336,10,65,0
9.904730558,-9,9,164,336,10,65,0
9.925705433,-10,10,165,336,10,65,0
9.945618153,-9,9,163,336,10,65,0
9.970593452,-9,9,164,336,10,65,0
9.990496635,-10,10,165,336,10,65,0
10.01144147,-10,10,165,336,10,65,0
10.03338194,-9,9,163,336,10,65,0
10.05233312,-9,9,158,336,10,65,0
10.07230353,-9,9,163,336,10,65,0
10.09325743,-10,10,165,336,10,65,0
10.17799664,-9,9,162,336,10,65,0
10.18896723,-9,9,164,336,10,65,0
10.19899201,-9,9,163,336,10,65,0
10.21991444,-10,10,165,336,10,65,0
10.23188162,-9,9,163,336,10,65,0
10.25282598,-9,9,162,336,10,65,0
10.26379728,-10,10,165,336,10,65,0
10.28483582,-9,9,163,336,10,65,0
10.29671025,-9,9,162,336,10,65,0
10.3076961,-9,9,164,336,10,65,0
10.32962036,-10,10,165,336,10,65,0
10.34660888,-10,10,165,336,10,65,0
10.36753106,-10,10,165,336,10,65,0
10.38853407,-10,10,165,336,10,65,0
10.40943956,-10,10,165,336,10,65,0
10.42935777,-10,10,165,336,10,65,0
10.44933486,-9,9,164,336,10,65,0
10.47129703,-9,9,164,336,10,65,0
10.49020958,-9,9,164,336,10,65,0
10.51115441,-10,10,165,336,10,65,0
10.53606772,-9,9,163,336,10,65,0
10.55635571,-10,10,165,336,10,65,0
10.57633209,-9,9,163,336,10,65,0
10.59824228,-9,9,164,336,10,65,0
10.61719227,-9,9,159,336,10,65,0
10.63814116,-10,10,165,336,10,65,0
10.66011143,-10,10,165,336,10,65,0
10.67902708,-10,10,165,336,10,65,0
10.69897151,-9,9,158,336,10,65,0
10.72396207,-10,10,165,336,10,65,0
10.74484849,-10,10,165,336,10,65,0
10.76482892,-10,10,165,336,10,65,0
10.78674173,-10,10,165,336,10,65,0
10.80572081,-9,9,164,336,10,65,0
10.82662892,-10,10,165,336,10,65,0
10.84758019,-10,10,165,336,10,65,0
10.86752224,-9,9,160,336,10,65,0
10.88848162,-10,10,165,336,10,65,0
10.91240096,-10,10,165,336,10,65,0
10.93234754,-9,9,164,336,10,65,0
10.95331788,-9,9,161,336,10,65,0
10.97423983,-10,10,165,336,10,65,0
